
3;6;18;0;0;0;0
4;6;18;0;0;0;0
5;6;18;0;1;1;0
6;6;18;0;0;0;0
7;6;18;0;2;2;0

0;6;18;1;0;0;0
1;6;18;1;0;0;0
2;6;18;1;0;0;0
3;6;18;1;0;0;0
4;6;18;1;0;0;0
5;6;18;1;0;0;0
6;6;18;1;1;0;1
7;6;18;1;0;0;0

0;8;18;0;0;0;0
1;8;18;0;0;0;0
2;8;18;0;0;0;0
3;8;18;0;0;0;0
4;8;18;0;0;0;0
5;8;18;0;5;5;0
6;8;18;0;3;1;2
7;8;18;0;0;0;0

0;8;18;1;0;0;0
1;8;18;1;0;0;0
2;8;18;1;0;0;0
3;8;18;1;0;0;0
4;8;18;1;0;0;0
5;8;18;1;1;1;0
6;8;18;1;0;0;0
7;8;18;1;0;0;0

0;0;2;0;8;0;8
1;0;2;0;0;0;0
2;0;2;0;2;0;2
3;0;2;0;0;0;0
4;0;2;0;8;8;0
5;0;2;0;9;9;0
6;0;2;0;4;4;0
7;0;2;0;10;10;0

0;0;2;1;10;0;10
1;0;2;1;0;0;0
2;0;2;1;0;0;0
3;0;2;1;0;0;0
4;0;2;1;10;10;0
5;0;2;1;1;1;0
6;0;2;1;0;0;0
7;0;2;1;10;10;0

0;0;2;3;8;0;8
1;0;2;3;0;0;0
2;0;2;3;0;0;0
3;0;2;3;0;0;0
4;0;2;3;9;9;0
5;0;2;3;1;1;0
6;0;2;3;0;0;0
7;0;2;3;9;9;0

0;0;2;2;0;0;0
1;0;2;2;0;0;0
2;0;2;2;0;0;0
3;0;2;2;0;0;0
4;0;2;2;0;0;0
5;0;2;2;0;0;0
6;0;2;2;0;0;0
7;0;2;2;0;0;0

0;10;2;0;4;0;4
1;10;2;0;0;0;0
2;10;2;0;10;0;10
3;10;2;0;0;0;0
4;10;2;0;5;5;0
5;10;2;0;10;10;0
6;10;2;0;10;10;0
7;10;2;0;10;10;0

0;10;2;1;2;0;2
1;10;2;1;0;0;0
2;10;2;1;0;0;0
3;10;2;1;0;0;0
4;10;2;1;5;5;0
5;10;2;1;0;0;0
6;10;2;1;0;0;0
7;10;2;1;10;10;0

0;10;2;3;10;0;10
1;10;2;3;0;0;0
2;10;2;3;3;0;3
3;10;2;3;0;0;0
4;10;2;3;10;10;0
5;10;2;3;3;3;0
6;10;2;3;5;5;0
7;10;2;3;10;10;0

0;10;2;2;10;0;10
1;10;2;2;6;0;6
2;10;2;2;9;0;9
3;10;2;2;0;0;0
4;10;2;2;12;10;2
5;10;2;2;16;9;7
6;10;2;2;16;7;9
7;10;2;2;11;10;1

0;12;2;0;10;0;10
1;12;2;0;0;0;0
2;12;2;0;10;0;10
3;12;2;0;0;0;0
4;12;2;0;10;10;0
5;12;2;0;10;10;0
6;12;2;0;10;10;0
7;12;2;0;10;10;0

0;12;2;1;1;0;1
1;12;2;1;0;0;0
2;12;2;1;6;0;6
3;12;2;1;0;0;0
4;12;2;1;1;1;0
5;12;2;1;10;10;0
6;12;2;1;4;4;0
7;12;2;1;3;3;0

0;12;2;3;10;0;10
1;12;2;3;0;0;0
2;12;2;3;4;0;4
3;12;2;3;0;0;0
4;12;2;3;10;10;0
5;12;2;3;10;10;0
6;12;2;3;4;4;0
7;12;2;3;10;10;0

0;12;2;2;7;0;7
1;12;2;2;5;0;5
2;12;2;2;10;0;10
3;12;2;2;0;0;0
4;12;2;2;7;7;0
5;12;2;2;16;10;6
6;12;2;2;19;10;9
7;12;2;2;2;2;0

0;14;2;0;8;0;8
1;14;2;0;5;0;5
2;14;2;0;0;0;0
3;14;2;0;0;0;0
4;14;2;0;9;9;0
5;14;2;0;8;4;4
6;14;2;0;10;1;9
7;14;2;0;10;10;0

0;14;2;1;5;0;5
1;14;2;1;0;0;0
2;14;2;1;0;0;0
3;14;2;1;0;0;0
4;14;2;1;3;3;0
5;14;2;1;0;0;0
6;14;2;1;1;0;1
7;14;2;1;4;4;0

0;14;2;3;6;0;6
1;14;2;3;0;0;0
2;14;2;3;0;0;0
3;14;2;3;0;0;0
4;14;2;3;6;6;0
5;14;2;3;0;0;0
6;14;2;3;0;0;0
7;14;2;3;10;10;0

0;14;2;2;10;0;10
1;14;2;2;5;0;5
2;14;2;2;10;0;10
3;14;2;2;0;0;0
4;14;2;2;9;9;0
5;14;2;2;15;10;5
6;14;2;2;20;10;10
7;14;2;2;10;10;0

0;16;2;0;10;0;10
1;16;2;0;3;0;3
2;16;2;0;4;0;4
3;16;2;0;3;0;3
4;16;2;0;16;9;7
5;16;2;0;10;10;0
6;16;2;0;7;7;0
7;16;2;0;12;10;2

0;16;2;1;6;0;6
1;16;2;1;0;0;0
2;16;2;1;0;0;0
3;16;2;1;0;0;0
4;16;2;1;6;6;0
5;16;2;1;0;0;0
6;16;2;1;2;0;2
7;16;2;1;10;10;0

0;16;2;3;10;0;10
1;16;2;3;0;0;0
2;16;2;3;5;0;5
3;16;2;3;0;0;0
4;16;2;3;10;10;0
5;16;2;3;5;5;0
6;16;2;3;5;5;0
7;16;2;3;10;10;0

0;16;2;2;10;0;10
1;16;2;2;0;0;0
2;16;2;2;7;0;7
3;16;2;2;0;0;0
4;16;2;2;10;10;0
5;16;2;2;10;10;0
6;16;2;2;3;3;0
7;16;2;2;10;10;0

0;18;2;0;10;0;10
1;18;2;0;0;0;0
2;18;2;0;6;0;6
3;18;2;0;0;0;0
4;18;2;0;12;10;2
5;18;2;0;10;10;0
6;18;2;0;9;9;0
7;18;2;0;11;10;1

0;18;2;1;0;0;0
1;18;2;1;0;0;0
2;18;2;1;1;0;1
3;18;2;1;0;0;0
4;18;2;1;0;0;0
5;18;2;1;4;4;0
6;18;2;1;2;2;0
7;18;2;1;0;0;0

0;18;2;3;10;0;10
1;18;2;3;1;0;1
2;18;2;3;4;0;4
3;18;2;3;0;0;0
4;18;2;3;10;10;0
5;18;2;3;9;9;0
6;18;2;3;5;4;1
7;18;2;3;10;10;0

0;18;2;2;10;0;10
1;18;2;2;8;0;8
2;18;2;2;10;0;10
3;18;2;2;0;0;0
4;18;2;2;11;10;1
5;18;2;2;13;8;5
6;18;2;2;17;7;10
7;18;2;2;10;10;0

0;20;2;0;10;0;10
1;20;2;0;4;0;4
2;20;2;0;10;0;10
3;20;2;0;5;0;5
4;20;2;0;17;10;7
5;20;2;0;17;10;7
6;20;2;0;17;10;7
7;20;2;0;13;10;3

0;20;2;1;10;0;10
1;20;2;1;8;0;8
2;20;2;1;10;0;10
3;20;2;1;1;0;1
4;20;2;1;11;9;2
5;20;2;1;17;10;7
6;20;2;1;20;10;10
7;20;2;1;10;10;0

0;20;2;3;9;0;9
1;20;2;3;0;0;0
2;20;2;3;0;0;0
3;20;2;3;5;0;5
4;20;2;3;13;9;4
5;20;2;3;5;5;0
6;20;2;3;1;0;1
7;20;2;3;13;9;4

0;20;2;2;10;0;10
1;20;2;2;10;0;10
2;20;2;2;10;0;10
3;20;2;2;8;0;8
4;20;2;2;16;10;6
5;20;2;2;20;10;10
6;20;2;2;20;10;10
7;20;2;2;11;10;1

0;22;2;0;0;0;0
1;22;2;0;0;0;0
2;22;2;0;0;0;0
3;22;2;0;0;0;0
4;22;2;0;0;0;0
5;22;2;0;0;0;0
6;22;2;0;0;0;0
7;22;2;0;0;0;0

0;22;2;1;4;0;4
1;22;2;1;0;0;0
2;22;2;1;0;0;0
3;22;2;1;0;0;0
4;22;2;1;1;1;0
5;22;2;1;4;4;0
6;22;2;1;0;0;0
7;22;2;1;3;3;0

0;22;2;3;0;0;0
1;22;2;3;0;0;0
2;22;2;3;0;0;0
3;22;2;3;0;0;0
4;22;2;3;0;0;0
5;22;2;3;0;0;0
6;22;2;3;0;0;0
7;22;2;3;0;0;0

0;22;2;2;0;0;0
1;22;2;2;0;0;0
2;22;2;2;0;0;0
3;22;2;2;0;0;0
4;22;2;2;0;0;0
5;22;2;2;0;0;0
6;22;2;2;0;0;0
7;22;2;2;0;0;0

0;2;2;0;10;0;10
1;2;2;0;7;0;7
2;2;2;0;4;0;4
3;2;2;0;0;0;0
4;2;2;0;10;10;0
5;2;2;0;16;10;6
6;2;2;0;16;7;9
7;2;2;0;11;10;1

0;2;2;1;10;0;10
1;2;2;1;0;0;0
2;2;2;1;6;0;6
3;2;2;1;0;0;0
4;2;2;1;10;10;0
5;2;2;1;10;10;0
6;2;2;1;8;8;0
7;2;2;1;10;10;0

0;2;2;3;10;0;10
1;2;2;3;0;0;0
2;2;2;3;0;0;0
3;2;2;3;1;0;1
4;2;2;3;1;1;0
5;2;2;3;0;0;0
6;2;2;3;0;0;0
7;2;2;3;1;1;0

0;2;2;2;10;0;10
1;2;2;2;0;0;0
2;2;2;2;4;0;4
3;2;2;2;0;0;0
4;2;2;2;10;10;0
5;2;2;2;9;9;0
6;2;2;2;3;2;1
7;2;2;2;10;10;0

0;4;2;0;6;0;6
1;4;2;0;0;0;0
2;4;2;0;0;0;0
3;4;2;0;0;0;0
4;4;2;0;7;7;0
5;4;2;0;1;1;0
6;4;2;0;0;0;0
7;4;2;0;10;10;0

0;4;2;1;10;0;10
1;4;2;1;0;0;0
2;4;2;1;3;0;3
3;4;2;1;0;0;0
4;4;2;1;10;10;0
5;4;2;1;10;10;0
6;4;2;1;4;4;0
7;4;2;1;9;9;0

0;4;2;3;10;0;10
1;4;2;3;0;0;0
2;4;2;3;4;0;4
3;4;2;3;0;0;0
4;4;2;3;10;10;0
5;4;2;3;10;10;0
6;4;2;3;3;3;0
7;4;2;3;10;10;0

0;4;2;2;10;0;10
1;4;2;2;0;0;0
2;4;2;2;7;0;7
3;4;2;2;0;0;0
4;4;2;2;10;10;0
5;4;2;2;10;10;0
6;4;2;2;7;7;0
7;4;2;2;10;10;0

0;6;2;0;10;0;10
1;6;2;0;9;0;9
2;6;2;0;10;0;10
3;6;2;0;0;0;0
4;6;2;0;10;10;0
5;6;2;0;13;10;3
6;6;2;0;20;10;10
7;6;2;0;10;10;0

0;6;2;1;10;0;10
1;6;2;1;0;0;0
2;6;2;1;6;0;6
3;6;2;1;0;0;0
4;6;2;1;9;9;0
5;6;2;1;11;10;1
6;6;2;1;13;9;4
7;6;2;1;10;10;0

0;6;2;3;10;0;10
1;6;2;3;0;0;0
2;6;2;3;6;0;6
3;6;2;3;0;0;0
4;6;2;3;10;10;0
5;6;2;3;10;10;0
6;6;2;3;9;5;4
7;6;2;3;10;10;0

0;6;2;2;10;0;10
1;6;2;2;0;0;0
2;6;2;2;10;0;10
3;6;2;2;0;0;0
4;6;2;2;10;10;0
5;6;2;2;10;10;0
6;6;2;2;10;10;0
7;6;2;2;10;10;0

0;8;2;0;10;0;10
1;8;2;0;10;0;10
2;8;2;0;10;0;10
3;8;2;0;0;0;0
4;8;2;0;9;9;0
5;8;2;0;18;10;8
6;8;2;0;20;10;10
7;8;2;0;10;10;0

0;8;2;1;9;0;9
1;8;2;1;0;0;0
2;8;2;1;0;0;0
3;8;2;1;0;0;0
4;8;2;1;10;10;0
5;8;2;1;0;0;0
6;8;2;1;0;0;0
7;8;2;1;10;10;0

0;8;2;3;10;0;10
1;8;2;3;0;0;0
2;8;2;3;10;0;10
3;8;2;3;0;0;0
4;8;2;3;10;10;0
5;8;2;3;10;10;0
6;8;2;3;10;10;0
7;8;2;3;10;10;0

0;8;2;2;10;0;10
1;8;2;2;0;0;0
2;8;2;2;10;0;10
3;8;2;2;0;0;0
4;8;2;2;9;9;0
5;8;2;2;10;10;0
6;8;2;2;10;10;0
7;8;2;2;10;10;0

0;0;4;0;11;1;10
1;0;4;0;0;0;0
2;0;4;0;10;0;10
3;0;4;0;0;0;0
4;0;4;0;10;10;0
5;0;4;0;8;8;0
6;0;4;0;11;10;1
7;0;4;0;10;10;0

0;0;4;1;9;0;9
1;0;4;1;0;0;0
2;0;4;1;8;0;8
3;0;4;1;0;0;0
4;0;4;1;10;10;0
5;0;4;1;10;10;0
6;0;4;1;10;10;0
7;0;4;1;10;10;0

0;0;4;3;10;0;10
1;0;4;3;0;0;0
2;0;4;3;10;0;10
3;0;4;3;0;0;0
4;0;4;3;10;9;1
5;0;4;3;9;9;0
6;0;4;3;10;10;0
7;0;4;3;10;10;0

0;0;4;2;10;0;10
1;0;4;2;0;0;0
2;0;4;2;10;0;10
3;0;4;2;0;0;0
4;0;4;2;10;10;0
5;0;4;2;8;8;0
6;0;4;2;13;10;3
7;0;4;2;10;10;0

0;10;4;0;10;0;10
1;10;4;0;6;0;6
2;10;4;0;5;0;5
3;10;4;0;0;0;0
4;10;4;0;10;9;1
5;10;4;0;10;8;2
6;10;4;0;5;3;2
7;10;4;0;10;10;0

0;10;4;1;9;0;9
1;10;4;1;0;0;0
2;10;4;1;9;0;9
3;10;4;1;0;0;0
4;10;4;1;10;9;1
5;10;4;1;10;10;0
6;10;4;1;13;8;5
7;10;4;1;8;8;0

0;10;4;3;10;0;10
1;10;4;3;0;0;0
2;10;4;3;2;0;2
3;10;4;3;0;0;0
4;10;4;3;10;10;0
5;10;4;3;8;8;0
6;10;4;3;5;5;0
7;10;4;3;10;10;0

0;10;4;2;9;0;9
1;10;4;2;0;0;0
2;10;4;2;2;0;2
3;10;4;2;0;0;0
4;10;4;2;9;9;0
5;10;4;2;5;5;0
6;10;4;2;5;5;0
7;10;4;2;10;10;0

0;12;4;0;9;0;9
1;12;4;0;0;0;0
2;12;4;0;8;0;8
3;12;4;0;0;0;0
4;12;4;0;7;7;0
5;12;4;0;8;8;0
6;12;4;0;8;6;2
7;12;4;0;9;9;0

0;12;4;1;4;0;4
1;12;4;1;0;0;0
2;12;4;1;4;0;4
3;12;4;1;0;0;0
4;12;4;1;0;0;0
5;12;4;1;4;4;0
6;12;4;1;5;1;4
7;12;4;1;6;6;0

0;12;4;3;10;0;10
1;12;4;3;0;0;0
2;12;4;3;2;0;2
3;12;4;3;0;0;0
4;12;4;3;10;9;1
5;12;4;3;5;5;0
6;12;4;3;3;1;2
7;12;4;3;9;9;0

0;12;4;2;10;0;10
1;12;4;2;0;0;0
2;12;4;2;3;0;3
3;12;4;2;0;0;0
4;12;4;2;10;10;0
5;12;4;2;6;6;0
6;12;4;2;5;3;2
7;12;4;2;9;9;0

0;14;4;0;11;1;10
1;14;4;0;0;0;0
2;14;4;0;1;0;1
3;14;4;0;0;0;0
4;14;4;0;10;10;0
5;14;4;0;5;5;0
6;14;4;0;3;3;0
7;14;4;0;10;10;0

0;14;4;1;9;0;9
1;14;4;1;5;0;5
2;14;4;1;7;0;7
3;14;4;1;0;0;0
4;14;4;1;10;10;0
5;14;4;1;9;9;0
6;14;4;1;14;9;5
7;14;4;1;10;10;0

0;14;4;3;5;0;5
1;14;4;3;0;0;0
2;14;4;3;3;0;3
3;14;4;3;0;0;0
4;14;4;3;7;7;0
5;14;4;3;6;6;0
6;14;4;3;7;2;5
7;14;4;3;10;10;0

0;14;4;2;10;0;10
1;14;4;2;0;0;0
2;14;4;2;2;0;2
3;14;4;2;0;0;0
4;14;4;2;9;9;0
5;14;4;2;0;0;0
6;14;4;2;0;0;0
7;14;4;2;10;10;0

0;16;4;0;10;0;10
1;16;4;0;0;0;0
2;16;4;0;0;0;0
3;16;4;0;0;0;0
4;16;4;0;10;10;0
5;16;4;0;1;1;0
6;16;4;0;4;0;4
7;16;4;0;9;9;0

0;16;4;1;7;0;7
1;16;4;1;0;0;0
2;16;4;1;8;0;8
3;16;4;1;0;0;0
4;16;4;1;4;4;0
5;16;4;1;7;7;0
6;16;4;1;3;3;0
7;16;4;1;10;10;0

0;16;4;3;7;0;7
1;16;4;3;0;0;0
2;16;4;3;1;0;1
3;16;4;3;0;0;0
4;16;4;3;10;9;1
5;16;4;3;0;0;0
6;16;4;3;1;0;1
7;16;4;3;10;10;0

0;16;4;2;10;0;10
1;16;4;2;2;0;2
2;16;4;2;5;0;5
3;16;4;2;0;0;0
4;16;4;2;9;9;0
5;16;4;2;10;10;0
6;16;4;2;9;5;4
7;16;4;2;10;10;0

0;18;4;0;10;0;10
1;18;4;0;0;0;0
2;18;4;0;9;0;9
3;18;4;0;6;0;6
4;18;4;0;16;9;7
5;18;4;0;11;10;1
6;18;4;0;8;8;0
7;18;4;0;11;10;1

0;18;4;1;10;0;10
1;18;4;1;0;0;0
2;18;4;1;0;0;0
3;18;4;1;3;0;3
4;18;4;1;10;6;4
5;18;4;1;2;2;0
6;18;4;1;1;1;0
7;18;4;1;12;10;2

0;18;4;3;10;0;10
1;18;4;3;0;0;0
2;18;4;3;0;0;0
3;18;4;3;0;0;0
4;18;4;3;12;9;3
5;18;4;3;10;10;0
6;18;4;3;3;1;2
7;18;4;3;9;9;0

0;18;4;2;10;0;10
1;18;4;2;7;0;7
2;18;4;2;10;0;10
3;18;4;2;7;0;7
4;18;4;2;20;10;10
5;18;4;2;17;10;7
6;18;4;2;20;10;10
7;18;4;2;12;10;2

0;20;4;0;10;0;10
1;20;4;0;10;0;10
2;20;4;0;10;0;10
3;20;4;0;7;0;7
4;20;4;0;14;10;4
5;20;4;0;20;10;10
6;20;4;0;20;10;10
7;20;4;0;13;10;3

0;20;4;1;10;0;10
1;20;4;1;3;0;3
2;20;4;1;8;0;8
3;20;4;1;6;0;6
4;20;4;1;18;10;8
5;20;4;1;10;10;0
6;20;4;1;14;8;6
7;20;4;1;14;10;4

0;20;4;3;10;0;10
1;20;4;3;10;0;10
2;20;4;3;10;0;10
3;20;4;3;10;0;10
4;20;4;3;20;10;10
5;20;4;3;20;10;10
6;20;4;3;20;10;10
7;20;4;3;19;10;9

0;20;4;2;10;0;10
1;20;4;2;6;0;6
2;20;4;2;10;0;10
3;20;4;2;4;0;4
4;20;4;2;10;10;0
5;20;4;2;16;10;6
6;20;4;2;6;6;0
7;20;4;2;10;10;0

0;22;4;0;0;0;0
1;22;4;0;0;0;0
2;22;4;0;0;0;0
3;22;4;0;0;0;0
4;22;4;0;0;0;0
5;22;4;0;0;0;0
6;22;4;0;0;0;0
7;22;4;0;0;0;0

0;22;4;1;6;0;6
1;22;4;1;0;0;0
2;22;4;1;2;0;2
3;22;4;1;0;0;0
4;22;4;1;9;9;0
5;22;4;1;3;3;0
6;22;4;1;0;0;0
7;22;4;1;9;9;0

0;22;4;3;0;0;0
1;22;4;3;0;0;0
2;22;4;3;0;0;0
3;22;4;3;0;0;0
4;22;4;3;0;0;0
5;22;4;3;1;1;0
6;22;4;3;0;0;0
7;22;4;3;0;0;0

0;22;4;2;0;0;0
1;22;4;2;0;0;0
2;22;4;2;0;0;0
3;22;4;2;0;0;0
4;22;4;2;0;0;0
5;22;4;2;2;2;0
6;22;4;2;0;0;0
7;22;4;2;0;0;0

0;2;4;0;10;0;10
1;2;4;0;0;0;0
2;2;4;0;10;0;10
3;2;4;0;0;0;0
4;2;4;0;11;10;1
5;2;4;0;7;7;0
6;2;4;0;12;10;2
7;2;4;0;10;10;0

0;2;4;1;10;0;10
1;2;4;1;0;0;0
2;2;4;1;10;0;10
3;2;4;1;0;0;0
4;2;4;1;14;10;4
5;2;4;1;10;10;0
6;2;4;1;12;10;2
7;2;4;1;10;10;0

0;2;4;3;8;0;8
1;2;4;3;0;0;0
2;2;4;3;9;0;9
3;2;4;3;0;0;0
4;2;4;3;11;10;1
5;2;4;3;10;10;0
6;2;4;3;9;9;0
7;2;4;3;10;10;0

0;2;4;2;10;0;10
1;2;4;2;0;0;0
2;2;4;2;10;0;10
3;2;4;2;0;0;0
4;2;4;2;11;10;1
5;2;4;2;9;8;1
6;2;4;2;10;10;0
7;2;4;2;10;10;0

0;4;4;0;10;0;10
1;4;4;0;0;0;0
2;4;4;0;10;0;10
3;4;4;0;0;0;0
4;4;4;0;12;10;2
5;4;4;0;10;10;0
6;4;4;0;10;10;0
7;4;4;0;10;10;0

0;4;4;1;10;0;10
1;4;4;1;0;0;0
2;4;4;1;10;0;10
3;4;4;1;0;0;0
4;4;4;1;12;10;2
5;4;4;1;10;10;0
6;4;4;1;10;10;0
7;4;4;1;10;10;0

0;4;4;3;10;0;10
1;4;4;3;0;0;0
2;4;4;3;8;0;8
3;4;4;3;0;0;0
4;4;4;3;11;10;1
5;4;4;3;8;8;0
6;4;4;3;9;9;0
7;4;4;3;10;10;0

0;4;4;2;10;0;10
1;4;4;2;0;0;0
2;4;4;2;7;0;7
3;4;4;2;0;0;0
4;4;4;2;10;10;0
5;4;4;2;9;9;0
6;4;4;2;9;9;0
7;4;4;2;10;10;0

0;6;4;0;10;0;10
1;6;4;0;0;0;0
2;6;4;0;9;0;9
3;6;4;0;0;0;0
4;6;4;0;9;9;0
5;6;4;0;10;10;0
6;6;4;0;10;10;0
7;6;4;0;10;10;0

0;6;4;1;10;0;10
1;6;4;1;0;0;0
2;6;4;1;10;0;10
3;6;4;1;0;0;0
4;6;4;1;11;10;1
5;6;4;1;9;9;0
6;6;4;1;11;10;1
7;6;4;1;10;10;0

0;6;4;3;10;0;10
1;6;4;3;0;0;0
2;6;4;3;9;0;9
3;6;4;3;0;0;0
4;6;4;3;15;10;5
5;6;4;3;9;9;0
6;6;4;3;11;10;1
7;6;4;3;10;10;0

0;6;4;2;10;0;10
1;6;4;2;0;0;0
2;6;4;2;8;0;8
3;6;4;2;0;0;0
4;6;4;2;13;8;5
5;6;4;2;9;9;0
6;6;4;2;8;8;0
7;6;4;2;10;10;0

0;8;4;0;4;0;4
1;8;4;0;0;0;0
2;8;4;0;4;0;4
3;8;4;0;0;0;0
4;8;4;0;7;7;0
5;8;4;0;10;10;0
6;8;4;0;6;6;0
7;8;4;0;7;7;0

0;8;4;1;10;0;10
1;8;4;1;0;0;0
2;8;4;1;2;0;2
3;8;4;1;0;0;0
4;8;4;1;14;10;4
5;8;4;1;5;5;0
6;8;4;1;4;4;0
7;8;4;1;10;10;0

0;8;4;3;10;0;10
1;8;4;3;0;0;0
2;8;4;3;5;0;5
3;8;4;3;0;0;0
4;8;4;3;17;10;7
5;8;4;3;9;9;0
6;8;4;3;8;7;1
7;8;4;3;10;10;0

0;8;4;2;4;0;4
1;8;4;2;0;0;0
2;8;4;2;7;0;7
3;8;4;2;0;0;0
4;8;4;2;10;10;0
5;8;4;2;10;10;0
6;8;4;2;8;5;3
7;8;4;2;10;10;0

0;0;6;0;6;0;6
1;0;6;0;0;0;0
2;0;6;0;1;0;1
3;0;6;0;0;0;0
4;0;6;0;3;3;0
5;0;6;0;4;4;0
6;0;6;0;0;0;0
7;0;6;0;3;3;0

0;0;6;1;0;0;0
1;0;6;1;0;0;0
2;0;6;1;0;0;0
3;0;6;1;0;0;0
4;0;6;1;0;0;0
5;0;6;1;4;4;0
6;0;6;1;0;0;0
7;0;6;1;4;4;0

0;10;6;0;10;0;10
1;10;6;0;0;0;0
2;10;6;0;0;0;0
3;10;6;0;0;0;0
4;10;6;0;10;10;0
5;10;6;0;3;3;0
6;10;6;0;0;0;0
7;10;6;0;9;9;0

0;10;6;1;6;0;6
1;10;6;1;0;0;0
2;10;6;1;0;0;0
3;10;6;1;0;0;0
4;10;6;1;7;6;1
5;10;6;1;3;3;0
6;10;6;1;1;1;0
7;10;6;1;10;10;0

0;12;6;0;10;0;10
1;12;6;0;0;0;0
2;12;6;0;0;0;0
3;12;6;0;0;0;0
4;12;6;0;9;9;0
5;12;6;0;7;7;0
6;12;6;0;1;1;0
7;12;6;0;10;10;0

0;12;6;1;9;0;9
1;12;6;1;0;0;0
2;12;6;1;4;0;4
3;12;6;1;0;0;0
4;12;6;1;10;10;0
5;12;6;1;10;10;0
6;12;6;1;4;4;0
7;12;6;1;10;10;0

0;14;6;0;10;0;10
1;14;6;0;4;0;4
2;14;6;0;9;0;9
3;14;6;0;0;0;0
4;14;6;0;10;10;0
5;14;6;0;13;10;3
6;14;6;0;16;10;6
7;14;6;0;10;10;0

0;14;6;1;4;0;4
1;14;6;1;0;0;0
2;14;6;1;1;0;1
3;14;6;1;0;0;0
4;14;6;1;3;3;0
5;14;6;1;5;5;0
6;14;6;1;1;1;0
7;14;6;1;10;10;0

0;16;6;0;10;0;10
1;16;6;0;9;0;9
2;16;6;0;6;0;6
3;16;6;0;0;0;0
4;16;6;0;10;10;0
5;16;6;0;10;6;4
6;16;6;0;11;2;9
7;16;6;0;10;10;0

0;16;6;1;8;0;8
1;16;6;1;0;0;0
2;16;6;1;0;0;0
3;16;6;1;0;0;0
4;16;6;1;4;4;0
5;16;6;1;1;1;0
6;16;6;1;0;0;0
7;16;6;1;8;8;0

0;18;6;0;4;0;4
1;18;6;0;8;0;8
2;18;6;0;5;0;5
3;18;6;0;3;0;3
4;18;6;0;7;4;3
5;18;6;0;16;10;6
6;18;6;0;10;5;5
7;18;6;0;9;8;1

0;18;6;1;10;0;10
1;18;6;1;10;0;10
2;18;6;1;10;0;10
3;18;6;1;2;0;2
4;18;6;1;13;10;3
5;18;6;1;20;10;10
6;18;6;1;20;10;10
7;18;6;1;13;10;3

0;20;6;0;10;0;10
1;20;6;0;0;0;0
2;20;6;0;6;0;6
3;20;6;0;6;0;6
4;20;6;0;19;9;10
5;20;6;0;7;6;1
6;20;6;0;10;9;1
7;20;6;0;13;9;4

0;20;6;1;10;0;10
1;20;6;1;9;0;9
2;20;6;1;10;0;10
3;20;6;1;4;0;4
4;20;6;1;19;10;9
5;20;6;1;20;10;10
6;20;6;1;19;10;9
7;20;6;1;17;10;7

0;22;6;0;0;0;0
1;22;6;0;0;0;0
2;22;6;0;0;0;0
3;22;6;0;0;0;0
4;22;6;0;0;0;0
5;22;6;0;0;0;0
6;22;6;0;0;0;0
7;22;6;0;0;0;0

0;22;6;1;0;0;0
1;22;6;1;0;0;0
2;22;6;1;0;0;0
3;22;6;1;0;0;0
4;22;6;1;0;0;0
5;22;6;1;3;3;0
6;22;6;1;1;1;0
7;22;6;1;0;0;0

0;2;6;0;4;0;4
1;2;6;0;0;0;0
2;2;6;0;2;0;2
3;2;6;0;0;0;0
4;2;6;0;5;4;1
5;2;6;0;4;4;0
6;2;6;0;0;0;0
7;2;6;0;10;10;0

0;2;6;1;0;0;0
1;2;6;1;0;0;0
2;2;6;1;0;0;0
3;2;6;1;0;0;0
4;2;6;1;0;0;0
5;2;6;1;0;0;0
6;2;6;1;0;0;0
7;2;6;1;6;6;0

0;4;6;0;10;0;10
1;4;6;0;0;0;0
2;4;6;0;1;0;1
3;4;6;0;0;0;0
4;4;6;0;10;10;0
5;4;6;0;3;3;0
6;4;6;0;0;0;0
7;4;6;0;10;10;0

0;4;6;1;5;0;5
1;4;6;1;0;0;0
2;4;6;1;0;0;0
3;4;6;1;0;0;0
4;4;6;1;5;5;0
5;4;6;1;2;2;0
6;4;6;1;0;0;0
7;4;6;1;10;10;0

0;6;6;0;5;0;5
1;6;6;0;0;0;0
2;6;6;0;1;0;1
3;6;6;0;0;0;0
4;6;6;0;5;5;0
5;6;6;0;3;3;0
6;6;6;0;0;0;0
7;6;6;0;8;8;0

0;6;6;1;8;0;8
1;6;6;1;0;0;0
2;6;6;1;1;0;1
3;6;6;1;0;0;0
4;6;6;1;7;7;0
5;6;6;1;1;1;0
6;6;6;1;0;0;0
7;6;6;1;7;7;0

0;8;6;0;10;0;10
1;8;6;0;0;0;0
2;8;6;0;2;0;2
3;8;6;0;0;0;0
4;8;6;0;10;10;0
5;8;6;0;9;9;0
6;8;6;0;1;1;0
7;8;6;0;10;10;0

0;8;6;1;9;0;9
1;8;6;1;0;0;0
2;8;6;1;0;0;0
3;8;6;1;0;0;0
4;8;6;1;9;9;0
5;8;6;1;1;1;0
6;8;6;1;0;0;0
7;8;6;1;10;10;0

0;0;8;0;11;1;10
1;0;8;0;0;0;0
